time_s,target_x_m,target_y_m,target_z_m,sensor_x_m,sensor_y_m,sensor_z_m,distance_m,longitudinal_offset_m,lateral_offset_m,observation_depth_m,regime,length_froude_number,depth_froude_number,wave_attenuation,transition_weight,hydrostatic_pressure_pa,body_dynamic_pressure_pa,free_surface_correction_pressure_pa,wave_pressure_pa,seabed_correction_pressure_pa,dynamic_pressure_pa,total_gauge_pressure_pa
51.9,135.228297617296,0,-3,0,25,-25,139.268418805097,-135.228297617296,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.918990532307163,1.77826158708697,1.77826158708697,0.735823975267645,3.43307609466178,251298.839326095
52,135.845778428334,0,-3,0,25,-25,139.86806467811,-135.845778428334,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.907949571566178,1.76358125746908,1.76358125746908,0.728358447077027,3.39988927611228,251298.806139276
52.1,136.463259239372,0,-3,0,25,-25,140.467865087471,-136.463259239372,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.897078181578468,1.74907503281892,1.74907503281892,0.720981337737744,3.36713455213513,251298.773384552
52.2,137.08074005041,0,-3,0,25,-25,141.06781806198,-137.08074005041,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.886373267292602,1.73474030276056,1.73474030276056,0.713691627722209,3.33480519777537,251298.741055198
52.3,137.698220861448,0,-3,0,25,-25,141.667921663332,-137.698220861448,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.875831797127511,1.7205745024121,1.7205745024121,0.706488302672147,3.30289460221176,251298.709144602
52.4,138.315701672485,0,-3,0,25,-25,142.268173985442,-138.315701672485,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.86545080159426,1.70657511153772,1.70657511153772,0.699370353776557,3.27139626690853,251298.677646267
52.5,138.933182483523,0,-3,0,25,-25,142.868573153791,-138.933182483523,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.855227371946528,1.69273965371422,1.69273965371422,0.692336778123159,3.24030380378391,251298.646553804
52.6,139.550663294561,0,-3,0,25,-25,143.469117324782,-139.550663294561,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.845158658859403,1.67906569551212,1.67906569551212,0.685386579024625,3.20961093339615,251298.615860933
52.7,140.168144105599,0,-3,0,25,-25,144.069804685118,-140.168144105599,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.835241871136063,1.66555084569092,1.66555084569092,0.67851876632092,3.1793114831479,251298.585561483
52.8,140.785624916637,0,-3,0,25,-25,144.670633451188,-140.785624916637,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.825474274441909,1.6521927544087,1.6521927544087,0.671732356658921,3.14939938550953,251298.555649385
52.9,141.403105727675,0,-3,0,25,-25,145.271601868473,-141.403105727675,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.815853190065735,1.63898911244574,1.63898911244574,0.665026373750516,3.119868676262,251298.526118676
53,142.020586538713,0,-3,0,25,-25,145.87270821096,-142.020586538713,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.806375993707466,1.62593765044214,1.62593765044214,0.658399848610264,3.09071349275987,251298.496963493
53.1,142.638067349751,0,-3,0,25,-25,146.473950780581,-142.638067349751,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.797040114292044,1.61303613814912,1.61303613814912,0.651851819773689,3.06192807221486,251298.468178072
53.2,143.255548160789,0,-3,0,25,-25,147.075327906648,-143.255548160789,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.787843032809,1.60028238369413,1.60028238369413,0.645381333497201,3.03350675000033,251298.43975675
53.3,143.873028971826,0,-3,0,25,-25,147.676837945319,-143.873028971826,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.778782281177258,1.58767423285929,1.58767423285929,0.638987443940615,3.00544395797716,251298.411693958
